issue_id,title,contents,authorLogin,authorAssociation,createdAt,closed,closedAt,closedDuration_days,milestone,participants_count,comments_count,firstCommentCreatedAt,firstCommentDuration_days,firstCommentAuthor,firstCommentAuthorAssociation,num_unique_comment_author_MEMBER,num_unique_comment_author_CONTRIBUTOR,num_unique_comment_author_COLLABORATOR,num_unique_comment_author_NONE,labels,label_chore,label_refactor,label_good-first-issue,label_stale,label_future,label_semver-patch,label_developer-experience,label_question,label_core-team,label_integration,label_help wanted,label_unconfirmed-bug,label_node.js,label_needs-upstream-fix,label_confirmed-bug,label_qa,label_wontfix,label_semver-minor,label_nice-to-have,label_reporter,label_browser,label_documentation,label_invalid,label_windows,label_async,label_website,label_feature,label_semver-major,label_faq,label_pr-needs-work,label_needs-feedback,label_needs-review,label_discussion,label_duplicate,label_needs-mcve,label_usability,label_security
3191,[RFC] Moving the `Mocha needs YOU!` disclaimer from the README.md file,"The first thing that a user sees when opening mochajs/mocha is a huge disclaimer of

Mocha needs YOU!
...

For new comers, this message might be a little intimidating and discouraging to use mocha as their testing tool.
Maybe we can move this section into the CONTRIBUTING.md file, and write a small message encouraging developers to contribute to mocha to keep this awesome project alive.
P.S. mocha's immediate needs needs to be updated as well!
What do you think?",Bamieh,MEMBER,2018-01-03 20:35:35+00:00,True,2018-03-06 01:11:39+00:00,61.19,,3,1,2018-01-20 06:15:32+00:00,16.4,outsideris,MEMBER,1,0,0,0,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3193,"Ability to show only changes and deletions in diffs, not additions","Prerequisites


 Checked that your issue isn't already filed by cross referencing issues with the common mistake label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description
I use chai assertion library and chai-like library for the partial comparing of objects: I am interested in existence and compliance only of those properties that are listed in an expected object. Existence of additional properties in an actual object permissibly. Unfortunately, when diff is created it is not considered in any way and those properties, existence which for the test it is indifferent get to diff. It would be desirable to have a way to suppress their generation in a diff. Example:
Test:
'use strict';

let chai = require('chai');
let expect = chai.expect;
chai.use(require('chai-like'));

describe(""diff test"", function() {
  let AST = {
    type: 'grammar',
    rules: [
      { type: 'rule', name: 'rule1' },
      { type: 'rule', name: 'rule2' },
    ]
  };
  it(""chai-like"", function() {
    expect(AST).like({
      rules: [
        { name: 'rule' },
        { name: 'rule2' }
      ]
    });
  });
});
This is current actual output which is too large in some cases and contains unnecessary details
  1) diff test
       chai-like:

      AssertionError: expected { Object (type, rules) } to be like { Object (rules) }
      + expected - actual

       {
         ""rules"": [
           {
      -      ""name"": ""rule1""
      -      ""type"": ""rule""
      +      ""name"": ""rule""
           }
           {
             ""name"": ""rule2""
      -      ""type"": ""rule""
           }
         ]
      -  ""type"": ""grammar""
       }

      at Context.<anonymous> (test\test.js:24:17)
But I want that diff looked here so:
 {
   ""rules"": [
     {
-      ""name"": ""rule1""
+      ""name"": ""rule""
     }
   ]
 }
I think that there is no such opportunity now and that it appeared, it is necessary to add to an AssertionError object new property which could control such behavior of diff, and then support its in all assertion libraries.
If the idea is supported, I can make PRs for its implementation in all necessary libraries.",Mingun,NONE,2018-01-04 12:23:44+00:00,True,2018-01-07 19:41:57+00:00,3.3,,2,3,2018-01-07 19:41:57+00:00,3.3,boneskull,MEMBER,1,0,0,1,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3198,Mocha broken queue with uncaught exceptions,"Hey guys!
I don't know, may be you already know problem, that mocha uncaught exception processing may lead to broken queue for async tests. But just in case, this is the post with repeatable example and detailed explanation, why it happens: https://glacejs.github.io/glace-core/tutorial-mocha-uncaught.html",schipiga,NONE,2018-01-09 08:44:38+00:00,True,2018-01-17 01:23:43+00:00,7.69,,2,6,2018-01-17 01:23:43+00:00,7.69,boneskull,MEMBER,1,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3200,Proposed: Report file name where a test fails,"Is it possible to have mocha report the filename containing a failed test? Could I write a reporter that did this? Or would I have to build support for it, and then write such a reporter? Not at all familiar w/ the mocha codebase yet, but I'd be willing to take a dive in and try out contributing this if the Mocha community would welcome it.
After a test fails, I frequently find myself grepping the title of the test to determine the filename so I can then run the test in isolation.
Reporting the filename would save me a step.",twitchard,NONE,2018-01-11 14:52:52+00:00,False,,,,5,16,2018-01-11 16:15:22+00:00,0.06,Bamieh,MEMBER,3,1,0,1,"['feature', 'reporter']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3204,dependency upgrade schedule,"We should upgrade our dependencies on a schedule.  I'm not sure at what interval, but every x weeks/months we should upgrade everything.
This should mitigate problems where we must apply a critical or security fix, but it needs umpteen other dependencies upgraded and breaks stuff.  Things will break, but I'm hoping if we stick to a schedule, they won't break as badly and become headaches to address.
By ""dependencies"" I mean ""production and development"", but these could be on a different cadence, if it makes sense.
Thoughts?
cc @mochajs/core",boneskull,MEMBER,2018-01-16 20:40:40+00:00,False,,,,4,4,2018-01-20 06:21:34+00:00,3.4,outsideris,MEMBER,4,0,0,0,['chore'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3206,netlify should only deploy when repo is tagged,"@Munter when we merge changes into master which have documentation updates, those updates go live, even if the features they describe aren't yet in Mocha.
I'd like to have it deploy when:

a new Git tag or release happens
manually

(ideally both)
Is that doable?",boneskull,MEMBER,2018-01-17 05:36:40+00:00,True,2018-12-13 07:00:31+00:00,330.06,,3,8,2018-01-17 07:43:44+00:00,0.09,Munter,MEMBER,2,0,0,1,"['chore', 'documentation', 'help wanted']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3207,.env,"Prerequisites


 Checked that your issue isn't already filed by cross referencing issues with the common mistake label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description

Steps to Reproduce

Expected behavior: [What you expect to happen]
Actual behavior: [What actually happens]
Reproduces how often: [What percentage of the time does it reproduce?]
Versions


The output of mocha --version and node node_modules/.bin/mocha --version:
The output of node --version:
The version and architecture of your operating system:
Your shell (bash, zsh, PowerShell, cmd, etc.):
Your browser and version (if running browser tests):
Any other third party Mocha related modules (with versions):
The code transpiler being used:

Additional Information",timkinnane,NONE,2018-01-17 10:36:26+00:00,True,2018-01-19 05:48:00+00:00,1.8,,2,1,2018-01-19 05:53:58+00:00,1.8,timkinnane,NONE,0,0,0,1,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3208,"travis ""before script"" should only be run once","This script basically asserts define doesn't appear in the browser distfile (mocha.js).

This check probably needs to have its own line in the build matrix
It should be invoked via a script in package-scripts.js so developers can run it locally",boneskull,MEMBER,2018-01-18 01:05:54+00:00,True,2018-03-21 19:05:32+00:00,62.75,,4,6,2018-01-18 01:46:23+00:00,0.03,vkarpov15,MEMBER,4,0,0,0,"['chore', 'good-first-issue', 'help wanted', 'qa']",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3209,run some tests concurrently where possible; improve package-scripts.js,"nps-utils makes this pretty easy.
I've cut a lot of time off of running tests locally using concurrent execution.   CI remains to be seen...",boneskull,MEMBER,2018-01-18 01:07:59+00:00,False,,,,2,3,2018-01-18 01:26:16+00:00,0.01,boneskull,MEMBER,2,0,0,0,"['chore', 'help wanted', 'nice-to-have']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3211,Unwrap an array of assertion errors,"Prerequisites

 Checked that your issue isn't already filed by cross referencing issues with the common mistake label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description
Some test frameworks collect errors and throw them all at once. One example of this is kapok-js. Mocha should detect an array of assertion errors, unwrap them, and report each one in turn. Jest supports this feature, so there is precedent set, which some test frameworks rely on.
Steps to Reproduce
Example test:
const AssertionError = require('assertion-error')
  
describe('thrown errors', () => {
  it('should unwrap an array of assetion errors', () => {
    const e1 = new AssertionError('fail')
    const e2 = new AssertionError('another fail')
    throw [e1, e2]
  })
})
Expected behavior: Each assertion error is reported in turn.
Actual behavior: Mocha issues the warning: ""the array [...] was thrown, throw an Error :)""
Versions
mocha --version = 5.0.0
node --version = 8.9.4",mojavelinux,NONE,2018-01-18 06:50:58+00:00,True,2018-01-22 05:37:39+00:00,3.95,,2,5,2018-01-18 06:52:36+00:00,0.0,mojavelinux,NONE,1,0,0,1,['wontfix'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3216,How to use test output in other test cases,"I have written AuthController.test.js where I am testing for authentication.
In this file, the login test will give me some auth key, and then I want to use that key in all other test files i.e. in all other test cases as .set('authKey', authKey)
So this login test must execute before all other test cases, and then the authKey returned from this login test can be used in all other test cases.
So how to do that.
Below is my code.
AuthController.test.js
var supertest = require('supertest');
var assert = require('assert');

describe('The AuthController', function () {
  
   var authKey;

    it('login', function (done) {
        var agent = supertest.agent(sails.hooks.http.app);
        agent
            .post('login')
            .set('Accept', 'application/json')
            .send({
                email:""vishal@myemail.com"",
                password:""password""
            })
            .expect(200)
            .end(function (err, result) {
                if (err) {
                    done(err);
                } else {
                    assert.equal(result.body.data.email,'vishal@myemail.com');
                    authKey = result.body.data.authKey;
                    done();
                }
            });
    });

In the above code, I will get the authKey as a response from login test.
So now, I want to use that authKey in the other test cases files.
for example in UserController.test.js file,
UserController.test.js
var supertest = require('supertest');
var assert = require('assert');

describe('The UserController', function () {
  
   var authKey;

    it('should create user', function (done) {
        var agent = supertest.agent(sails.hooks.http.app);
        agent
            .post('login')
            .set('Accept', 'application/json')
            .set('authKey', authKey)
            .send({
                email:""amar@myemail.com"",
                password:""password""
            })
            .expect(201)
            .end(function (err, result) {
                if (err) {
                    done(err);
                } else {
                    assert.equal(result.body.data.email,'amar@myemail.com');
                    done();
                }
            });
    });",vishalbiradar,NONE,2018-01-22 11:30:45+00:00,True,2018-01-28 05:49:06+00:00,5.76,,3,1,2018-01-26 16:15:58+00:00,4.2,Nostradamos,NONE,0,0,0,1,['question'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3218,How to run a test case before all other test cases,"I want to execute a test before all other test cases from all the test files.
So is there any provision to do this.
Actually, the success or failure of all remaining test cases depends on the
first test case.
So I want to execute a test case before all remaining test cases and then I will use
the output from that first test case in remaining test cases.",vishalbiradar,NONE,2018-01-25 10:07:38+00:00,True,2018-01-28 05:46:02+00:00,2.82,,3,4,2018-01-26 16:13:40+00:00,1.25,Nostradamos,NONE,1,0,0,2,['question'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3219,How to do a post call in before hook,"I want to do an HTTP post call inside before hook.
So, I can use the output from that post call in my all test cases.
So is there any provision to do so.
I may be having several test files containing several test cases.
But I want to execute an HTTP post call only once before all the test cases.",vishalbiradar,NONE,2018-01-25 10:13:23+00:00,True,2018-01-28 05:48:35+00:00,2.82,,2,1,2018-01-28 05:48:35+00:00,2.82,boneskull,MEMBER,1,0,0,0,['question'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3220,Exit mocha immediately,"Is there any way to explicitly exit the process with an error message? I would like to have a checker for something that all my tests require and if the checker fails would like to exit immediately with an error message as stated.
Something like mocha.exit('Error message here').  I tried process.exit(1); but nothing happens.",basickarl,NONE,2018-01-26 17:22:41+00:00,True,2018-01-28 05:38:34+00:00,1.51,,2,1,2018-01-28 05:38:34+00:00,1.51,boneskull,MEMBER,1,0,0,0,"['faq', 'question']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3221,Went from testing and passing to suddenly does not run,"I stood Mocha/Chai up on its feet and running pretty well in a ""testing"" clone of my working repository. When I was satisfied with that, I committed that and pulled those updates into my working repository. I opened that solution and now suddenly nothing works, Mocha/Chai cannot be found, describe, it are undefined, at best, and nothing runs, tests are ignored.
I am running from Visual Studio 2015, using Chutzpah test runner to facilitate things.
As far as I know npm ran successfully to pull in all the requisite package references.",mwpowellhtx,NONE,2018-01-27 19:05:41+00:00,True,2018-01-28 05:40:34+00:00,0.44,,3,4,2018-01-27 19:10:47+00:00,0.0,mwpowellhtx,NONE,0,0,0,2,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3223,can wonky reporting and statistics be avoided?,"If an task created by a test would throw an exception (or rejection) and this test has already passed or failed, then Mocha's output gets wonky (using spec reporter, for example):

the test name may repeat multiple times, with different results for each
we can't just limit it, because suppression thereof means errors can't easily be cross-referenced by number
the total pass/fail/pending count will be larger than the total number of tests executed, because a test will have been reported to be in multiple states
multiple errors may be output for a single test


Here are two ideas to mitigate this:


Decouple any exception a test causes after it has completed from the test itself, for reporting purposes.  Such errors would simply not count towards statistics, but would display nevertheless.  The test, then, would not necessarily fail (unless it did originally), but the test run would fail.
This could be significantly disruptive to the reporting system.  Simply swapping a reporter out for another should not change the results!


Determine, by way of async hooks or otherwise, when a test is truly ""complete"".  Don't record the test result until there are no further tasks in the queue.
Difficult.  May slow down some tests significantly.  Would need to cancel the timeout when done() is called (or whatever); might want to record the delta between when the test finishes and when the test's tasks complete.  Consuming async hooks / zones / realms etc. could either be great (eliminate many edge and corner cases) or terrible (increased complexity and black magic).


There's no end to problems from these types of errors.  They shatter Mocha's assumptions about the current state of things; Mocha is trying to run tests serially, after all.  Test B should never seem to fail because of something Test A did; and even so, we should know that it was Test A's fault.

Here's a philosophical question:
Can Mocha rely on the user to tell Mocha when a test completes, and how it completed?",boneskull,MEMBER,2018-01-29 05:08:40+00:00,False,,,,3,4,2018-03-01 15:50:54+00:00,31.45,Nokel81,NONE,0,0,0,2,"['help wanted', 'usability']",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3226,Errors after test completion are swallowed,"Prerequisites


 Checked that your issue hasn't already been filed by cross-referencing issues with the faq label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description
Sometimes tests are written incorrectly and throw errors after they're complete.  This applies to all three of Mocha's test forms (sync, promise, callback).  If you write this sort of code in a normal Node program then the errors usually bubble up and kill the Node event loop, an error message is printed, and the process exits with a non-zero code.  However when run with Mocha these errors are completely swallowed and never appear anywhere, and the process exits with code 0.
Obviously these tests are written badly, but I would expect Mocha to at least exit with an error code if a developer makes this sort of mistake!  I can see how it may be difficult or impossible for Mocha to figure out which test caused the error, but it shouldn't just swallow the error completely.
Steps to Reproduce
describe('error after test complete', function() {

    it('sync', function() {
        setImmediate(() => {
            throw new Error('oops');
        });
    });

    it('promise', function() {
        setTimeout(() => {
            throw new Error('oops');
        }, 1000);
        return Promise.resolve();
    });

    it('callback', function(done) {
        setImmediate(() => {
            done();
            throw new Error('oops');
        });
    });
});
Expected behavior:
At minimum Mocha executable should fail with a non-zero error code and print out some sort of error message.  Ideally Mocha would also be able to associate the error with the test that caused it, but I realize that may not be possible.
Actual behavior:
Tests pass, Mocha exits with code zero.
  error after test complete
    ✓ sync
    ✓ promise
    ✓ callback


  3 passing (16ms)

Reproduces how often: 100%
Versions
Tested with Mocha 5.0

The output of mocha --version and node node_modules/.bin/mocha --version: 5.0.0
The output of node --version: v8.9.3
The version and architecture of your operating system: Ubuntu 16.04, x86 64
Your shell (bash, zsh, PowerShell, cmd, etc.): bash
Your browser and version (if running browser tests): n/a
Any other third party Mocha related modules (with versions): n/a
The code transpiler being used: none",rpaterson,NONE,2018-01-29 20:15:43+00:00,True,2018-03-05 21:44:08+00:00,35.06,,3,3,2018-01-29 22:21:24+00:00,0.09,rpaterson,NONE,1,0,0,1,['confirmed-bug'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3227,"with electron -- app.on('ready', createWindow) -- failure because app is undefined","Prerequisites

 Checked that your issue hasn't already been filed by cross-referencing issues with the faq label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description
With Electron, testing with mocha fails at:
app.on('ready', createWindow)

And gives the error message (along with a traceback not necessary here):
TypeError: Cannot read property 'on' of undefined

If all app.on calls are commented out, essentially disabling Electron, Mocha works perfectly.
Steps to Reproduce

build an Electron app (a very simple one)
Run it to make sure that the Electron app works
Now run npm test (with ""test"" : ""mocha"" set in package.json)
Watch the test fail when 'app' is considered undefined, yet clearly isn't because Electron works.

Expected behavior:
I expected my tests to fail or succeed, not to receive an error on a piece of code I'm not testing, and which is already proven to work.
Actual behavior:
app is considered undefined by Mocha.
Reproduces how often:
100% of the time.
Versions

The output of mocha --version and node node_modules/.bin/mocha --version:
mocha --version : 5.0.0
'node node_modules/.bin/mocha --version' : (doens't work in Windows Powershell, possibly a separate bug)
The output of node --version: 8.9.4
The version and architecture of your operating system: Microsoft Windows 10 Pro, Version 10.0.16299 Build 16299, x64
Your shell (bash, zsh, PowerShell, cmd, etc.): Powershell
Your browser and version (if running browser tests): not running browser tests
Any other third party Mocha related modules (with versions):
The code transpiler being used:",NonCreature0714,NONE,2018-01-31 05:43:00+00:00,True,2018-02-01 19:40:33+00:00,1.58,,2,2,2018-02-01 14:47:37+00:00,1.38,Bamieh,MEMBER,1,0,0,1,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3228,SyntaxError: Unexpected token import,"(function (exports, require, module, __filename, __dirname) { import  ""mocha"";
^^^^^^
SyntaxError: Unexpected token import
at createScript (vm.js:80:10)
at Object.runInThisContext (vm.js:139:10)
at Module._compile (module.js:607:28)
at Object.Module._extensions..js (module.js:654:10)
at Module.load (module.js:556:32)
at tryModuleLoad (module.js:499:12)
at Function.Module._load (module.js:491:3)
at Module.require (module.js:587:17)
at require (internal/module.js:11:18)
at C:\Users\pendyar\Desktop\napi\Design\OpenAPI\napi-ec2\node_modules\mocha\lib\mocha.js:231:27
at Array.forEach ()
at Mocha.loadFiles (C:\Users\pendyar\Desktop\napi\Design\OpenAPI\napi-ec2\node_modules\mocha\lib\mocha.js:228:14)
at Mocha.run (C:\Users\pendyar\Desktop\napi\Design\OpenAPI\napi-ec2\node_modules\mocha\lib\mocha.js:536:10)
at Object. (C:\Users\pendyar\Desktop\napi\Design\OpenAPI\napi-ec2\node_modules\mocha\bin_mocha:573:18)
at Module._compile (module.js:643:30)
at Object.Module._extensions..js (module.js:654:10)
at Module.load (module.js:556:32)
at tryModuleLoad (module.js:499:12)
at Function.Module._load (module.js:491:3)
at Function.Module.runMain (module.js:684:10)
at startup (bootstrap_node.js:187:16)
at bootstrap_node.js:608:3",Revanth453,NONE,2018-01-31 19:09:15+00:00,True,2018-02-01 14:42:56+00:00,0.82,,4,4,2018-01-31 19:09:57+00:00,0.0,Revanth453,NONE,1,0,0,3,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3229,object diff gets stuck in infinite loop,"Prerequisites


 Checked that your issue hasn't already been filed by cross-referencing issues with the faq label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description
Mocha's Object printer gets stuck in an infinite loop for some objects with circular references.
Steps to Reproduce
This gist is a git repo that can be checked out and ran to reproduce the issue:
https://gist.github.com/chriseppstein/1060367f3ffe3615a1aaf33b5dfd7fac
Expected behavior:  object diffs are produced and circular references are marked with [circular] in the output.
Actual behavior: Error report is never returned because an infinite loop occurs eventually crashing with an out of memory error.
Reproduces how often: Every time.
Versions

The output of mocha --version: not installed.

and node node_modules/.bin/mocha --version: 5.0.0


The output of node --version: v8.1.3
The version and architecture of your operating system: OSX 10.12.6
Your shell (bash, zsh, PowerShell, cmd, etc.): zsh
Your browser and version (if running browser tests): N/A
Any other third party Mocha related modules (with versions): none.
The code transpiler being used: None.",chriseppstein,NONE,2018-02-01 20:38:27+00:00,True,2018-02-08 07:06:38+00:00,6.44,,2,1,2018-02-08 07:06:38+00:00,6.44,boneskull,MEMBER,1,0,0,0,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3231,Nyan Reporter has Weird Output in Travis CI,"Prerequisites

 Checked that your issue hasn't already been filed by cross-referencing issues with the faq label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha. (I have no control of this)

Description

The Nyan runner's output is a bit strange in Travis CI (see screenshot).
Steps to Reproduce

Expected behavior: Test runner outputs as it does in the console
Actual behavior: Lots of newlines output
Reproduces how often: 100%
Versions

""mocha"": ""^5.0.0""
node v8.9.4
Additional Information",roryhardy,NONE,2018-02-05 04:49:25+00:00,True,2018-02-06 05:44:22+00:00,1.04,,2,2,2018-02-05 09:10:25+00:00,0.18,outsideris,MEMBER,1,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3232,"how to add some attributes in the testsuite, like owner","I want to add owner attribute in testsuite, and display in xml report, how to do it?",luoxi001713,NONE,2018-02-06 07:47:08+00:00,True,2018-02-08 07:04:59+00:00,1.97,,2,1,2018-02-08 07:04:59+00:00,1.97,boneskull,MEMBER,1,0,0,0,['question'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3235,Mocha 5.0.0 won't precompile using Babel,"Prerequisites

 Checked that your issue hasn't already been filed by cross-referencing issues with the faq label
 Checked next-gen ES issues and syntax problems by using the same environment and/or transpiler configuration without Mocha to ensure it isn't just a feature that actually isn't supported in the environment in question or a bug in your code.
 'Smoke tested' the code to be tested by running it outside the real test suite to get a better sense of whether the problem is in the code under test, your usage of Mocha, or Mocha itself
 Ensured that there is no discrepancy between the locally and globally installed versions of Mocha. You can find them with: node node_modules/.bin/mocha --version(Local) and mocha --version(Global). We recommend avoiding the use of globally installed Mocha.

Description
I can't seem to get mocha to work with babel. I get an unexpected token import issue.
./node_modules/.bin/mocha --compilers js:babel-core/register test/actions.spec.js
/Users/bschmeisser/projects/cupcake-pgp/src/actions.js:1
(function (exports, require, module, __filename, __dirname) { import jetpack from 'fs-jetpack';
                                                              ^^^^^^

SyntaxError: Unexpected token import

Steps to Reproduce
git clone git@github.com:blainesch/cupcake-pgp.git
cd cupcake-pgp
npm install
./node_modules/.bin/mocha --compilers js:babel-core/register test/actions.spec.js

Expected behavior: Run my tests
Actual behavior: Didn't run my tests
Reproduces how often: 100%
Versions

Mocha: 5.0.0
Node v8.9.0
NPM 5.5.1
babel-core 6.24.1
babel-loader 7.1.2",blainesch,NONE,2018-02-07 20:47:07+00:00,True,2018-02-08 07:03:46+00:00,0.43,,2,3,2018-02-07 20:50:55+00:00,0.0,blainesch,NONE,1,0,0,1,['invalid'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3237,Mocha fails on travis because of strict mode,"Hi,
I use mocha in most of my libs and got an error recently:
> mocha tests/*.js
/home/travis/build/infusion/BitSet.js/node_modules/mocha/bin/mocha:10
const spawn = require('child_process').spawn;
^^^^^
SyntaxError: Use of const in strict mode.
    at exports.runInThisContext (vm.js:73:16)
    at Module._compile (module.js:443:25)
    at Object.Module._extensions..js (module.js:478:10)
    at Module.load (module.js:355:32)
    at Function.Module._load (module.js:310:12)
    at Function.Module.runMain (module.js:501:10)
    at startup (node.js:129:16)
    at node.js:814:3
npm ERR! Test failed.  See above for more details.
The command ""npm test"" exited with 1.
Done. Your build exited with 1.

Is this a bug or do I have to do something to fix that?
Thanks, Robert",infusion,NONE,2018-02-11 18:35:41+00:00,True,2018-02-11 18:54:07+00:00,0.01,,5,7,2018-02-11 18:51:21+00:00,0.01,ORESoftware,NONE,0,0,0,5,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
